# Feature1 Sys. Name	Feature1 Std. Name	Feature2 Sys. Name	Feature2 Std. Name	PE Score	Conf. Score	Direct Score	Indirect Score
YDL154W	MSH5	YDR328C	SKP1	1.45197	0.134432	0	2.903941
YFR032C-A	RPL29	YPL090C	RPS6A	1.451996	0.134435	-0.309804	3.213795
YGL103W	RPL28	YLR276C	DBP9	1.452044	0.134441	0	1.116096
YKL018W	SWD2	YNL302C	RPS19B	1.452097	0.134448	0.242046	2.662147
YDR012W	RPL4B	YGR204W	ADE3	1.452136	0.134453	-0.309804	0.693063
YHR121W	LSM12	YPL146C	NOP53	1.452136	0.134453	-0.619608	3.52388
YDR385W	EFT2	YLR058C	SHM2	1.452149	0.134455	-2.478431	2.075726
YAL024C	LTE1	YPR140W	TAZ1	1.452178	0.134458	1.89096	1.013396
YLR441C	RPS1A	YMR125W	STO1	1.452238	0.134466	-0.929412	0.638461
YMR012W	CLU1	YOR086C	TCB1	1.452273	0.13447	-0.309804	2.132371
YAL009W	SPO7	YJL176C	SWI3	1.452274	0.13447	-0.619608	0
YDR127W	ARO1	YDR158W	HOM2	1.452274	0.13447	-0.619608	0
YDR330W	UBX5	YFR009W	GCN20	1.452493	0.134498	-0.929412	0
YER086W	ILV1	YJL130C	URA2	1.452611	0.134514	-0.619608	0
YGL137W	SEC27	YNL281W	HCH1	1.452636	0.134517	-1.239216	0.999522
YHL001W	RPL14B	YLL008W	DRS1	1.452671	0.134521	0	0
YBR259W	YBR259W	YGR279C	SCW4	1.45289	0.134549	2.905779	0
YCL029C	BIK1	YER139C	YER139C	1.45289	0.134549	2.905779	0
YJL068C	YJL068C	YLL018C	DPS1	1.45289	0.134549	2.905779	0
YBR194W	YBR194W	YDL048C	STP4	1.452926	0.134554	-0.309804	3.215656
YDR025W	RPS11A	YER127W	LCP5	1.452926	0.134554	-0.309804	3.215656
YDR300C	PRO1	YMR308C	PSE1	1.452948	0.134557	-0.619608	0
YLR406C	RPL31B	YOR272W	YTM1	1.452948	0.134557	-0.619608	0
YDR310C	SUM1	YLL024C	SSA2	1.452986	0.134562	-0.010748	0.62157
YML046W	PRP39	YOL139C	CDC33	1.453111	0.134578	-0.619608	0.885325
YBR084C-A	RPL19A	YOR312C	RPL20B	1.453112	0.134578	0	1.117
YGL049C	TIF4632	YHR165C	PRP8	1.453161	0.134584	-0.619608	0.504202
YBR189W	RPS9B	YGR285C	ZUO1	1.45317	0.134585	0	0
YHR128W	FUR1	YJL034W	KAR2	1.45317	0.134585	0	0
YJL004C	SYS1	YJL176C	SWI3	1.45317	0.134585	0	0
YOL121C	RPS19A	YOR361C	PRT1	1.45317	0.134585	0	0
YHR016C	YSC84	YLR448W	RPL6B	1.453216	0.13459	0	0.696783
YAL048C	GEM1	YJR009C	TDH2	1.453403	0.134613	-0.309804	0
YGR281W	YOR1	YOR270C	VPH1	1.453403	0.134613	-0.309804	0
YCL014W	BUD3	YCR012W	PGK1	1.453527	0.134628	1.685116	2.062371
YNL178W	RPS3	YPL237W	SUI3	1.453739	0.134654	-0.619608	1.759899
YDR427W	RPN9	YML124C	TUB3	1.453783	0.134659	-1.858824	0
YAL038W	CDC19	YBR121C	GRS1	1.453789	0.13466	-0.309804	0.469744
YJL177W	RPL17B	YNL132W	KRE33	1.453799	0.134661	1.445872	2.30216
YOL098C	YOL098C	YPL146C	NOP53	1.453819	0.134664	1.228731	1.678908
YLR304C	ACO1	YMR012W	CLU1	1.453899	0.134673	-0.619608	0
YBR173C	UMP1	YOR362C	PRE10	1.454136	0.134702	2.908273	0
YDR529C	QCR7	YOL086C	ADH1	1.454158	0.134704	0	0
YJL049W	YJL049W	YOL086C	ADH1	1.454158	0.134704	0	0
YOL086C	ADH1	YOL130W	ALR1	1.454158	0.134704	0	0
YOL086C	ADH1	YOR070C	GYP1	1.454158	0.134704	0	0
YKL182W	FAS1	YLR075W	RPL10	1.454224	0.13471	0	0
YOR304W	ISW2	YPL128C	TBF1	1.454256	0.134713	-1.239216	0
YJR154W	YJR154W	YLL022C	HIF1	1.454399	0.134725	0.54032	2.368478
YCL054W	SPB1	YNL069C	RPL16B	1.454486	0.134733	0	0.926815
YMR093W	UTP15	YOL127W	RPL25	1.454574	0.134741	-0.309804	0.407666
YHR001W	OSH7	YOR261C	RPN8	1.454645	0.134747	-0.422573	4.172296
YNL253W	TEX1	YPL127C	HHO1	1.454667	0.134749	0	2.909335
YBL087C	RPL23A	YHR052W	CIC1	1.454687	0.134751	-0.929412	0
YMR125W	STO1	YPR178W	PRP4	1.454728	0.134755	-1.239216	0.857093
YHR203C	RPS4B	YNL330C	RPD3	1.454738	0.134756	-0.929412	0.912904
YEL026W	SNU13	YOR204W	DED1	1.454798	0.134765	0	1.394108
YFR025C	HIS2	YFR031C	SMC2	1.454835	0.13477	2.909671	0
YIL033C	BCY1	YPL237W	SUI3	1.454858	0.134773	0.964116	1.9456
YBR146W	MRPS9	YIL070C	MAM33	1.454951	0.134786	1.356915	2.393419
YNL154C	YCK2	YPL126W	NAN1	1.454957	0.134787	-0.309804	3.219717
YDR211W	GCD6	YFR030W	MET10	1.455137	0.134813	-0.619608	0
YGL191W	COX13	YLR180W	SAM1	1.45515	0.134815	0	0
YLR430W	SEN1	YMR239C	RNT1	1.45575	0.134901	-1.239216	0
YDL048C	STP4	YGL013C	PDR1	1.455827	0.134912	0	2.911655
YHR089C	GAR1	YIL018W	RPL2B	1.455856	0.134916	-0.929412	1.641244
YJR045C	SSC1	YKL152C	GPM1	1.455991	0.134936	-0.309804	1.899626
YAL010C	MDM10	YPL235W	RVB2	1.456139	0.134957	-0.309804	0
YBL111C	YBL111C	YPL235W	RVB2	1.456139	0.134957	-0.309804	0
YER110C	KAP123	YGL126W	SCS3	1.456143	0.134958	0	0
YDR394W	RPT3	YJL177W	RPL17B	1.45615	0.134959	0	0.768912
YNR063W	YNR063W	YOR209C	NPT1	1.456296	0.134979	2.912592	0
YDR258C	HSP78	YLR422W	YLR422W	1.456471	0.135005	2.329772	0.583169
YBR084C-A	RPL19A	YCL059C	KRR1	1.456478	0.135006	0	1.200553
YDR471W	RPL27B	YFL002C	SPB4	1.456485	0.135007	-0.309804	0
YGL173C	KEM1	YLR276C	DBP9	1.456581	0.13502	-1.54902	1.427915
YDL148C	NOP14	YPR169W	YPR169W	1.456676	0.135034	0.255086	2.658266
YHR193C	EGD2	YHR203C	RPS4B	1.456677	0.135034	0.331094	1.642108
YER102W	RPS8B	YHR010W	RPL27A	1.456789	0.13505	0	0
YBR228W	SLX1	YLR028C	ADE16	1.456799	0.135052	2.913598	0
YDR364C	CDC40	YOR366W	YOR366W	1.456799	0.135052	2.913598	0
YIL042C	YIL042C	YOL064C	MET22	1.456799	0.135052	2.913598	0
YJL107C	YJL107C	YOR265W	RBL2	1.456799	0.135052	2.913598	0
YER070W	RNR1	YIL066C	RNR3	1.45683	0.135056	2.913661	0
YNL154C	YCK2	YOL109W	ZEO1	1.456913	0.135065	-0.929412	3.843237
YDL136W	RPL35B	YMR230W	RPS10B	1.456917	0.135066	0	2.913834
YKL182W	FAS1	YML028W	TSA1	1.456949	0.135069	-0.309804	1.939557
YBL006C	LDB7	YPR034W	ARP7	1.456994	0.135074	-0.309804	3.223793
YDL150W	RPC53	YNL248C	RPA49	1.45707	0.135083	-0.929412	2.883258
YDR052C	DBF4	YOR261C	RPN8	1.457121	0.135088	0.929369	1.984873
YAL038W	CDC19	YMR091C	NPL6	1.457162	0.135093	-0.021293	0.419035
YDL136W	RPL35B	YGR126W	YGR126W	1.457165	0.135093	0	2.91433
YAR010C	YAR010C	YGL031C	RPL24A	1.457186	0.135096	0	2.914373
YIL129C	TAO3	YNL030W	HHF2	1.45739	0.135118	-0.619608	1.844075
YBL092W	RPL32	YHL034C	SBP1	1.457408	0.13512	-0.309804	3.224619
YDR060W	MAK21	YHR197W	RIX1	1.457528	0.135134	-1.858824	0
YDL191W	RPL35A	YDR385W	EFT2	1.457553	0.135136	0	0
YLR448W	RPL6B	YPL259C	APM1	1.457557	0.135137	1.21184	0.53067
YCL031C	RRP7	YOR294W	RRS1	1.457632	0.135145	1.194086	2.56161
YJR123W	RPS5	YLR048W	RPS0B	1.457692	0.135152	-0.309804	1.341502
YFL039C	ACT1	YOL086C	ADH1	1.457808	0.135145	-0.309804	2.211055
YBL050W	SEC17	YMR197C	VTI1	1.457895	0.135139	0	0
YBL099W	ATP1	YPL218W	SAR1	1.457895	0.135139	0	0
YBL104C	YBL104C	YHR156C	LIN1	1.457895	0.135139	0	0
YBL104C	YBL104C	YOR349W	CIN1	1.457895	0.135139	0	0
YBR282W	MRPL27	YML009C	MRPL39	1.457895	0.135139	0	0
YBR282W	MRPL27	YMR225C	MRPL44	1.457895	0.135139	0	0
YGR054W	YGR054W	YKR057W	RPS21A	1.457895	0.135139	0	0
YKL003C	MRP17	YMR158W	MRPS8	1.457895	0.135139	0	0
YOR349W	CIN1	YPR043W	RPL43A	1.457895	0.135139	0	0
YDL085W	NDE2	YDL215C	GDH2	1.45803	0.13514	-0.309804	3.225864
YBR189W	RPS9B	YGR162W	TIF4631	1.458168	0.13514	-1.54902	2.312853
YDL075W	RPL31A	YDR025W	RPS11A	1.458184	0.13514	0	2.916368
YER127W	LCP5	YML073C	RPL6A	1.458405	0.135141	-0.309804	3.226614
YDL140C	RPO21	YDR167W	TAF10	1.458475	0.135141	-0.929412	0
YBL037W	APL3	YLR441C	RPS1A	1.458648	0.135141	-0.309804	0.724362
YFL037W	TUB2	YML124C	TUB3	1.45871	0.135141	-0.929412	0
YHR141C	RPL42B	YJR125C	ENT3	1.458932	0.135168	0	2.917865
YER082C	UTP7	YPL090C	RPS6A	1.45897	0.135172	-0.309804	1.896062
YBL027W	RPL19B	YOR058C	ASE1	1.459053	0.135182	-0.309804	3.227911
YGL076C	RPL7A	YPL043W	NOP4	1.459118	0.135189	-0.309804	0
YCR024C-A	PMP1	YMR012W	CLU1	1.459138	0.135192	0	0
YFR031C-A	RPL2A	YNL106C	INP52	1.459209	0.1352	-0.309804	2.016082
YCL009C	ILV6	YDR188W	CCT6	1.459227	0.135202	-0.309804	0
YDL030W	PRP9	YJL124C	LSM1	1.459227	0.135202	-0.309804	0
YLR264W	RPS28B	YMR093W	UTP15	1.459227	0.135202	-0.309804	0
YBL054W	YBL054W	YDL007W	RPT2	1.459378	0.13522	-0.929412	3.848168
YDL082W	RPL13A	YJL136C	RPS21B	1.459438	0.135227	0	0.51226
YGR285C	ZUO1	YOL127W	RPL25	1.459487	0.135233	0	0.328507
YDR388W	RVS167	YGL252C	RTG2	1.459587	0.135245	0.111268	0
YDR432W	NPL3	YJL190C	RPS22A	1.45961	0.135248	-0.619608	1.735157
YAR007C	RFA1	YCR092C	MSH3	1.459655	0.135253	-5.266667	0
YML009C	MRPL39	YML025C	YML6	1.459695	0.135258	-0.309804	1.380421
YDL075W	RPL31A	YDR381W	YRA1	1.459806	0.135274	0	1.107973
YLR197W	SIK1	YOL127W	RPL25	1.459813	0.135275	-0.929412	2.574047
YLR347C	KAP95	YOR153W	PDR5	1.459887	0.135286	-0.929412	0.958287
YDL002C	NHP10	YNL027W	CRZ1	1.459983	0.135301	-0.929412	0
YAL029C	MYO4	YML085C	TUB1	1.46008	0.135315	-0.309804	0.969007
YAL036C	RBG1	YPL081W	RPS9A	1.460105	0.135319	-0.619608	3.539818
YDR434W	GPI17	YGR192C	TDH3	1.460111	0.13532	-0.929412	0
YDL055C	PSA1	YMR316W	DIA1	1.460142	0.135324	0	0
YDL031W	DBP10	YNL175C	NOP13	1.46016	0.135327	-0.619608	0
YCL011C	GBP2	YMR290C	HAS1	1.460232	0.135338	-0.309804	2.241078
YGR087C	PDC6	YLR249W	YEF3	1.460238	0.135339	-0.619608	3.540083
YNR053C	NOG2	YPR043W	RPL43A	1.460285	0.135346	0	0
YLR429W	CRN1	YPR010C	RPA135	1.460331	0.135352	-0.118734	0.857592
YBR191W	RPL21A	YMR072W	ABF2	1.460363	0.135357	-0.309804	3.230531
YGL049C	TIF4632	YIL061C	SNP1	1.460466	0.135373	-0.619608	0
YKL104C	GFA1	YKL145W	RPT1	1.460547	0.135385	-0.619608	0.477061
YCL011C	GBP2	YNL251C	NRD1	1.460556	0.135386	-0.929412	0
YIL173W	VTH1	YKR001C	VPS1	1.460578	0.135389	-0.309804	3.23096
YGL174W	BUD13	YMR240C	CUS1	1.460587	0.135391	1.762939	1.158236
YGR246C	BRF1	YIL094C	LYS12	1.460607	0.135394	-0.619608	0
YHR023W	MYO1	YLR429W	CRN1	1.460724	0.135411	-1.54902	0.699266
YBR028C	YBR028C	YMR212C	EFR3	1.46078	0.135419	2.921559	0
YGL076C	RPL7A	YLR342W	FKS1	1.460808	0.135424	-0.309804	1.395973
YBL084C	CDC27	YJR145C	RPS4A	1.460818	0.135425	-0.619608	0
YER162C	RAD4	YGL106W	MLC1	1.460945	0.135444	0.081611	2.840279
YBR009C	HHF1	YDL014W	NOP1	1.461042	0.135458	-1.612135	1.616807
YGL195W	GCN1	YOR160W	MTR10	1.461042	0.135458	-0.309804	0.761266
YNL182C	IPI3	YOL077C	BRX1	1.461105	0.135468	-0.309804	0
YDR381W	YRA1	YOL120C	RPL18A	1.461111	0.135469	0	1.065132
YBR017C	KAP104	YOL123W	HRP1	1.461178	0.135479	-0.309804	0
YBR126C	TPS1	YBR265W	TSC10	1.461178	0.135479	-0.309804	0
YDR238C	SEC26	YML067C	ERV41	1.461178	0.135479	-0.309804	0
YHL035C	YHL035C	YLR115W	CFT2	1.461178	0.135479	-0.309804	0
YAL038W	CDC19	YDL144C	YDL144C	1.461218	0.135485	-0.309804	0
YAL038W	CDC19	YMR208W	ERG12	1.461218	0.135485	-0.309804	0
YCL011C	GBP2	YML112W	CTK3	1.461239	0.135488	1.534834	1.144543
YJR035W	RAD26	YKR018C	YKR018C	1.461263	0.135491	1.652237	1.270289
YKR018C	YKR018C	YOR237W	HES1	1.461263	0.135491	1.652237	1.270289
YLR150W	STM1	YPR189W	SKI3	1.461264	0.135491	0	1.457143
YGL244W	RTF1	YGR154C	YGR154C	1.461315	0.135499	0.857896	2.064734
YKL023W	YKL023W	YLR150W	STM1	1.461337	0.135502	0.813884	2.10879
YAR010C	YAR010C	YBR048W	RPS11B	1.461354	0.135505	0	2.922707
YLR344W	RPL26A	YNL055C	POR1	1.461368	0.135507	0	5.444034
YDL136W	RPL35B	YLR259C	HSP60	1.461412	0.135514	-0.309804	3.232629
YJL008C	CCT8	YML085C	TUB1	1.461558	0.135535	0	1.019871
YJL034W	KAR2	YNL209W	SSB2	1.461652	0.135549	-0.929412	2.220324
YOL028C	YAP7	YPR034W	ARP7	1.461661	0.135551	-0.619608	0
YDR394W	RPT3	YLR075W	RPL10	1.461838	0.135577	0	0
YDL014W	NOP1	YPL127C	HHO1	1.46202	0.135604	-0.309804	3.233845
YKL143W	LTV1	YML091C	RPM2	1.462052	0.135609	-0.309804	1.221309
YER074W	RPS24A	YIL125W	KGD1	1.462155	0.135624	0	0
YDL003W	MCD1	YER147C	SCC4	1.462171	0.135626	-1.239216	0
YCR009C	RVS161	YJL130C	URA2	1.462282	0.135643	-0.619608	0.873022
YBR179C	FZO1	YLR249W	YEF3	1.462297	0.135645	1.744566	1.180028
YBR169C	SSE2	YKR069W	MET1	1.462327	0.13565	-0.309804	3.234458
YGL147C	RPL9A	YGR126W	YGR126W	1.462327	0.13565	-0.309804	3.234458
YDL014W	NOP1	YPR102C	RPL11A	1.462372	0.135657	-0.619608	0.522117
YDR392W	SPT3	YHR102W	KIC1	1.462455	0.135669	1.612055	2.153289
YGR134W	CAF130	YNL096C	RPS7B	1.46254	0.135681	-0.309804	0.624249
YBR188C	NTC20	YLL036C	PRP19	1.462575	0.135687	1.790273	1.134878
YIL095W	PRK1	YNL106C	INP52	1.462618	0.135693	-0.619608	4.385276
YDR365C	ESF1	YPL131W	RPL5	1.462621	0.135694	-0.174996	0.992412
YER174C	GRX4	YHR174W	ENO2	1.462717	0.135708	-0.619608	0
YCR081W	SRB8	YGL030W	RPL30	1.462804	0.135721	-0.619608	1.091286
YGL123W	RPS2	YMR290C	HAS1	1.462827	0.135724	0	2.925655
YBR191W	RPL21A	YML072C	TCB3	1.462838	0.135726	0	2.925677
YGR075C	PRP38	YML049C	RSE1	1.462838	0.135726	-0.309804	0
YER133W	GLC7	YHL033C	RPL8A	1.462851	0.135728	-0.929412	0.711354
YAL035W	FUN12	YPL127C	HHO1	1.462859	0.135729	0.709852	2.215867
YBR009C	HHF1	YJL190C	RPS22A	1.462887	0.135733	-1.858824	2.741282
YIL018W	RPL2B	YKR002W	PAP1	1.462943	0.135742	-0.309804	0
YER093C	TSC11	YNL132W	KRE33	1.463	0.13575	0.80402	0.587127
YHR169W	DBP8	YJL190C	RPS22A	1.463006	0.135751	-0.309804	0
YJL137C	GLG2	YPR034W	ARP7	1.463047	0.135757	1.86879	1.057304
YAL027W	YAL027W	YDR174W	HMO1	1.463062	0.135759	-0.920237	0
YFL016C	MDJ1	YHR203C	RPS4B	1.463254	0.135788	-0.619608	1.439746
YDL103C	QRI1	YER013W	PRP22	1.463273	0.135791	1.93146	0.995085
YBR159W	YBR159W	YLR342W	FKS1	1.463352	0.135802	-0.309804	1.205284
YBL027W	RPL19B	YHR016C	YSC84	1.463365	0.135804	0	0
YBL030C	PET9	YDR294C	DPL1	1.463365	0.135804	0	0
YBL030C	PET9	YNR001C	CIT1	1.463365	0.135804	0	0
YBL090W	MRP21	YGR150C	YGR150C	1.463365	0.135804	0	0
YBL090W	MRP21	YPR166C	MRP2	1.463365	0.135804	0	0
YBR122C	MRPL36	YDR115W	YDR115W	1.463365	0.135804	0	0
YBR122C	MRPL36	YGL064C	MRH4	1.463365	0.135804	0	0
YBR122C	MRPL36	YJL096W	MRPL49	1.463365	0.135804	0	0
YBR136W	MEC1	YJL016W	YJL016W	1.463365	0.135804	0	0
YBR136W	MEC1	YJR144W	MGM101	1.463365	0.135804	0	0
YBR136W	MEC1	YLR234W	TOP3	1.463365	0.135804	0	0
YBR136W	MEC1	YMR190C	SGS1	1.463365	0.135804	0	0
YCR071C	IMG2	YJL096W	MRPL49	1.463365	0.135804	0	0
YDL108W	KIN28	YMR143W	RPS16A	1.463365	0.135804	0	0
YDL191W	RPL35A	YHR016C	YSC84	1.463365	0.135804	0	0
YDL191W	RPL35A	YJR058C	APS2	1.463365	0.135804	0	0
YDL191W	RPL35A	YNL106C	INP52	1.463365	0.135804	0	0
YDL191W	RPL35A	YNL119W	NCS2	1.463365	0.135804	0	0
YDL191W	RPL35A	YOR388C	FDH1	1.463365	0.135804	0	0
YDL191W	RPL35A	YPR171W	BSP1	1.463365	0.135804	0	0
YDR115W	YDR115W	YHR147C	MRPL6	1.463365	0.135804	0	0
YDR115W	YDR115W	YKL167C	MRP49	1.463365	0.135804	0	0
YDR115W	YDR115W	YKR006C	MRPL13	1.463365	0.135804	0	0
YDR260C	SWM1	YNL172W	APC1	1.463365	0.135804	0	0
YEL050C	RML2	YGR034W	RPL26B	1.463365	0.135804	0	0
YEL050C	RML2	YMR143W	RPS16A	1.463365	0.135804	0	0
YFR019W	FAB1	YIL077C	YIL077C	1.463365	0.135804	0	0
YGL064C	MRH4	YHR147C	MRPL6	1.463365	0.135804	0	0
YGL064C	MRH4	YKL167C	MRP49	1.463365	0.135804	0	0
YGL064C	MRH4	YKR006C	MRPL13	1.463365	0.135804	0	0
YGR034W	RPL26B	YKL099C	UTP11	1.463365	0.135804	0	0
YGR076C	MRPL25	YHR147C	MRPL6	1.463365	0.135804	0	0
YGR143W	SKN1	YMR218C	TRS130	1.463365	0.135804	0	0
YIL151C	YIL151C	YKL143W	LTV1	1.463365	0.135804	0	0
YIR009W	MSL1	YPR094W	RDS3	1.463365	0.135804	0	0
YJL066C	MPM1	YNR001C	CIT1	1.463365	0.135804	0	0
YJL096W	MRPL49	YKL167C	MRP49	1.463365	0.135804	0	0
YJL096W	MRPL49	YKR006C	MRPL13	1.463365	0.135804	0	0
YJL096W	MRPL49	YLR312W-A	MRPL15	1.463365	0.135804	0	0
YJR042W	NUP85	YKL186C	MTR2	1.463365	0.135804	0	0
YKL099C	UTP11	YMR143W	RPS16A	1.463365	0.135804	0	0
YKL167C	MRP49	YMR286W	MRPL33	1.463365	0.135804	0	0
YMR143W	RPS16A	YNR054C	ESF2	1.463365	0.135804	0	0
YHR061C	GIC1	YNL230C	ELA1	1.463372	0.135786	1.879705	1.047039
YLR367W	RPS22B	YPL090C	RPS6A	1.463535	0.135355	-0.309804	0
YBL041W	PRE7	YOR003W	YSP3	1.463538	0.135356	1.925035	1.002041
YAL011W	SWC3	YLR399C	BDF1	1.463633	0.135369	-1.54902	4.476286
YDR388W	RVS167	YNL208W	YNL208W	1.463705	0.135379	-0.619608	3.547018
YGL076C	RPL7A	YGR031W	YGR031W	1.463775	0.135389	-0.619608	0
YER007C-A	YER007C-A	YOR251C	YOR251C	1.463862	0.135401	2.699969	1.068187
YGR245C	SDA1	YHR088W	RPF1	1.463868	0.135402	-1.239216	0
YDR507C	GIN4	YJR076C	CDC11	1.463885	0.135405	1.979366	1.788838
YCR023C	YCR023C	YGL014W	PUF4	1.463939	0.135412	2.187325	0.740553
YIL095W	PRK1	YOL127W	RPL25	1.463975	0.135417	-0.309804	4.078187
YBL004W	UTP20	YLR441C	RPS1A	1.464028	0.135425	0	0
YBR118W	TEF2	YDR385W	EFT2	1.464107	0.135436	-0.190129	0.194175
YBR031W	RPL4A	YPL082C	MOT1	1.464238	0.135454	-0.619608	0.422194
YLL045C	RPL8B	YLR277C	YSH1	1.464303	0.135463	-0.619608	0.455409
YNL096C	RPS7B	YPL249C-A	RPL36B	1.464394	0.135476	0	2.928788
YBR011C	IPP1	YMR015C	ERG5	1.464487	0.135489	2.928975	0
YDR309C	GIC2	YOL078W	AVO1	1.464487	0.135489	2.928975	0
YHR015W	MIP6	YNL069C	RPL16B	1.464553	0.135499	0	0.640993
YBR189W	RPS9B	YPL217C	BMS1	1.464555	0.135499	-0.309804	0
YHL001W	RPL14B	YKL172W	EBP2	1.464559	0.135499	-0.309804	1.791242
YGR285C	ZUO1	YLR150W	STM1	1.464576	0.135502	0	1.147637
YMR240C	CUS1	YNL286W	CUS2	1.464616	0.135507	2.577026	1.192639
YDR304C	CPR5	YKL060C	FBA1	1.464718	0.135522	-0.929412	3.858848
YJR045C	SSC1	YKL060C	FBA1	1.464718	0.135522	-0.929412	3.858848
YGR027C	RPS25A	YPL146C	NOP53	1.464737	0.135524	-0.619608	3.549081
YEL062W	NPR2	YOR272W	YTM1	1.46481	0.135535	-0.619608	3.549228
YJR119C	YJR119C	YPR080W	TEF1	1.464836	0.135538	-0.619608	0
YPL260W	YPL260W	YPR080W	TEF1	1.464836	0.135538	-0.619608	0
YBL092W	RPL32	YHR061C	GIC1	1.464851	0.13554	1.509878	1.419824
YDR064W	RPS13	YPR052C	NHP6A	1.464854	0.135541	-0.309804	4.079945
YGR272C	YGR272C	YNL014W	HEF3	1.464855	0.135541	1.81347	1.116241
YDR483W	KRE2	YHR174W	ENO2	1.464884	0.135545	-0.309804	0
YGL100W	SEH1	YHL025W	SNF6	1.464884	0.135545	-0.309804	0
YER074W	RPS24A	YMR121C	RPL15B	1.464903	0.135548	0	0.595339
YDR507C	GIN4	YPL090C	RPS6A	1.46495	0.135554	-0.619608	3.549508
YBR079C	RPG1	YHR064C	SSZ1	1.464993	0.13556	-0.929412	3.323797
YAR009C	YAR009C	YGR080W	TWF1	1.465014	0.135563	1.748753	1.181276
YLR150W	STM1	YNL301C	RPL18B	1.465151	0.135583	0	3.770734
YHR216W	IMD2	YML024W	RPS17A	1.465349	0.13561	0	0
YBR011C	IPP1	YOR312C	RPL20B	1.465476	0.135628	-0.619608	0.791046
YJL002C	OST1	YML130C	ERO1	1.465501	0.135632	0	0
YCL037C	SRO9	YLR448W	RPL6B	1.465523	0.135635	-0.309804	1.715648
YDR083W	RRP8	YPL128C	TBF1	1.46558	0.135643	1.057258	0
YGL099W	LSG1	YOL120C	RPL18A	1.465621	0.135649	-0.929412	0
YBR107C	IML3	YPR046W	MCM16	1.465663	0.135655	2.931326	0
YNL175C	NOP13	YPL012W	RRP12	1.465708	0.135661	-0.619608	1.795568
YCR087C-A	YCR087C-A	YER074W	RPS24A	1.465741	0.135666	-0.309804	3.241286
YLR432W	IMD3	YNL061W	NOP2	1.465817	0.135676	-1.54902	4.271034
YAR010C	YAR010C	YER074W	RPS24A	1.465837	0.135679	0	2.931674
YBL072C	RPS8A	YMR072W	ABF2	1.465974	0.135698	-0.309804	4.082184
YDR108W	GSG1	YOR261C	RPN8	1.466111	0.135718	-0.766745	5.379832
YGL008C	PMA1	YGR034W	RPL26B	1.466139	0.135722	0	2.932277
YJR135C	MCM22	YKR054C	DYN1	1.466139	0.135722	1.909747	1.022531
YGR214W	RPS0A	YLR304C	ACO1	1.466368	0.135754	0.989459	0
YDL165W	CDC36	YLL024C	SSA2	1.46645	0.135765	0	0
YHR200W	RPN10	YOL038W	PRE6	1.466534	0.135777	-2.788235	0
YDL147W	RPN5	YDR320C	SWA2	1.466686	0.135799	-1.728671	5.502477
YBL027W	RPL19B	YGR126W	YGR126W	1.466742	0.135806	0	2.933484
YGL135W	RPL1B	YMR230W	RPS10B	1.466846	0.135821	-0.309804	1.630133
YBR031W	RPL4A	YMR308C	PSE1	1.466998	0.135843	-0.309804	0
YCR088W	ABP1	YER165W	PAB1	1.467015	0.135845	1.863067	1.911397
YLR344W	RPL26A	YNL301C	RPL18B	1.46707	0.135853	0	3.774573
YLR075W	RPL10	YPL093W	NOG1	1.467104	0.135855	0	2.061252
YDL082W	RPL13A	YLR276C	DBP9	1.467112	0.135856	0	0.885331
YBR031W	RPL4A	YDR338C	YDR338C	1.467272	0.135868	0	0.630231
YCR077C	PAT1	YPR140W	TAZ1	1.467329	0.135873	0.993303	1.941355
YEL022W	GEA2	YEL036C	ANP1	1.467332	0.135873	0	0
YMR303C	ADH2	YNL055C	POR1	1.467562	0.135891	0	2.935124
YGR080W	TWF1	YLR429W	CRN1	1.467588	0.135893	-1.239216	4.174393
YGR240C	PFK1	YLR370C	ARC18	1.467607	0.135895	-0.929412	0
YIL018W	RPL2B	YPR168W	NUT2	1.467622	0.135897	-0.309804	0
YAL021C	CCR4	YMR142C	RPL13B	1.467722	0.135908	0.204583	0
YJR121W	ATP2	YOR133W	EFT1	1.467726	0.135909	-0.929412	0
YGL049C	TIF4632	YHR216W	IMD2	1.467736	0.13591	-0.309804	0
YAL036C	RBG1	YNL209W	SSB2	1.467806	0.135918	0.978055	0.744753
YBR059C	AKL1	YLR048W	RPS0B	1.467839	0.135922	-0.309804	0
YHR020W	YHR020W	YJL039C	NUP192	1.467839	0.135922	-0.309804	0
YBR247C	ENP1	YMR143W	RPS16A	1.467946	0.135935	0	0
YBL074C	AAR2	YHR156C	LIN1	1.467959	0.135936	-1.239216	1.380421
YBR055C	PRP6	YER165W	PAB1	1.468088	0.135951	-0.929412	0.723932
YIL133C	RPL16A	YLL008W	DRS1	1.468092	0.135952	0	0
YLR186W	EMG1	YMR194W	RPL36A	1.468141	0.135957	0	0.759844
YDR025W	RPS11A	YLR409C	UTP21	1.4682	0.135964	-1.239216	0.909379
YLR438C-A	LSM3	YPR082C	DIB1	1.468256	0.135971	0	0
YKL145W	RPT1	YLL018C	DPS1	1.468269	0.135972	0	0
YCL054W	SPB1	YJR123W	RPS5	1.46838	0.135985	0	2.93676
YJR123W	RPS5	YLL023C	YLL023C	1.46838	0.135985	0	2.93676
YDR394W	RPT3	YMR108W	ILV2	1.468466	0.135995	-0.309804	0.777617
YLR166C	SEC10	YML085C	TUB1	1.468468	0.135996	0	0
