Gene,logFC,FDR adjusted Pvalue
57657,-0.061224213,0.7590905
9980,0.046196098,0.759445804
64343,0.029686378,0.759665097
83696,0.044680832,0.759791375
84895,-0.042923235,0.759791375
1397,-0.060320861,0.760064184
9683,0.034742748,0.760292418
819,-0.045933126,0.760292418
79875,0.109054125,0.760292418
5795,0.051528286,0.760499964
151827,-0.0747329,0.760850246
5277,-0.043214423,0.761062935
9866,-0.065173712,0.761141772
51015,-0.041820576,0.761173529
6449,-0.032905792,0.761284011
51347,-0.040239537,0.761598996
83932,0.035755164,0.762040948
401541,0.049956903,0.762040948
2907,-0.04756159,0.762394887
80731,0.132177571,0.762394887
54839,-0.055147539,0.762798552
8701,-0.134508958,0.762841068
219771,0.03564395,0.762962414
283726,0.103227789,0.762962414
5046,-0.119236512,0.763124836
57410,-0.030656216,0.763677176
3841,0.055515589,0.763916177
399844,-0.080273023,0.763977652
6374,-0.158921133,0.764036215
283629,0.066609786,0.76429571
1856,-0.038616639,0.764333594
2,-0.057543724,0.765095124
400798,-0.082497631,0.765104768
100129424,-0.07427747,0.765127133
201232,-0.061014722,0.765178269
120425,0.081191591,0.765214993
57582,-0.128944943,0.765312612
92806,-0.043575747,0.765314536
254827,-0.083308699,0.765410783
22980,0.035447576,0.765480571
125950,-0.048684804,0.765943253
54106,0.073672097,0.765943253
9188,-0.037595757,0.765972776
25780,-0.049087452,0.765979013
1781,-0.035784932,0.765979013
126075,-0.052576239,0.765988092
79744,0.049784193,0.765988092
196,-0.053779969,0.766071791
8975,-0.054548076,0.766294148
91039,0.035813258,0.766608311
146540,0.038288995,0.76664077
1912,0.032167288,0.76664077
644150,-0.081968385,0.76668532
761,0.09485341,0.766739857
26225,0.031923177,0.766884167
5504,0.039492769,0.767065981
84295,-0.036954707,0.767201724
2556,0.197374638,0.767317326
136895,0.054308064,0.767317326
2215,-0.127318626,0.767432332
168455,-0.041827346,0.767432332
153129,0.043531177,0.767683031
54916,-0.038855664,0.767740929
7138,-0.091617576,0.767746797
126017,0.049604063,0.767854856
3840,-0.031798553,0.767854856
8541,-0.082025281,0.767854856
120892,-0.088378154,0.767972073
130507,0.030831988,0.76798484
2859,-0.068116752,0.768074041
6335,-0.137432271,0.768280186
7576,-0.045077263,0.768280186
8439,-0.035588092,0.768392298
5265,-0.090058789,0.768392298
10841,-0.106853045,0.768392298
221830,0.039160011,0.76851437
90639,-0.046461392,0.768668314
5934,0.035008114,0.768682706
9913,-0.031331706,0.7688362
23786,-0.035628495,0.768956798
9577,0.0352072,0.76908004
57554,-0.159522501,0.769337075
23216,0.039388712,0.769352074
26207,0.071348328,0.769352074
56000,-0.192765526,0.769461199
280655,-0.056742234,0.770259281
51626,-0.040309032,0.770736237
54108,-0.041894002,0.770767857
23385,-0.032269328,0.771365699
51090,0.071096795,0.771401207
401207,-0.072212864,0.771401207
57706,0.034932719,0.771437052
22933,-0.051019725,0.771437052
431705,0.109215273,0.771437052
5792,0.043656092,0.771437665
3009,-0.109943106,0.771443503
158158,-0.076210136,0.771800766
80045,-0.067458066,0.771870278
8120,-0.082885038,0.771980686
23506,-0.044041492,0.771980686
284371,0.049692719,0.772197822
55501,0.037682114,0.772205907
51338,0.060174687,0.772338491
636,0.059562084,0.772338491
90317,0.038532606,0.772338491
51283,-0.04328194,0.772351547
4338,-0.042026717,0.772516364
641977,-0.045566215,0.772516364
80217,-0.089661933,0.772671592
56649,-0.109670493,0.772819807
4501,-0.077765643,0.772819807
54899,-0.045604584,0.772819807
84230,-0.046976197,0.772819807
64794,-0.033695456,0.773006687
128869,0.033420634,0.773065584
79641,0.04656396,0.773188966
55364,-0.043174608,0.773533467
57684,0.042431529,0.773533467
7942,-0.049429191,0.773669148
63935,0.032594231,0.774065963
9760,-0.09680867,0.774159251
497190,-0.131219135,0.774159251
64386,-0.062943162,0.774219752
51506,-0.04014775,0.774247732
118471,-0.149780764,0.774247732
89790,0.085539571,0.774247732
83860,0.037308153,0.774247732
4753,0.105870497,0.774251283
283869,-0.114019803,0.774251283
901,-0.040919918,0.774251283
91,-0.039904226,0.77428933
10940,-0.036615416,0.774341431
51646,-0.034500331,0.774864046
92092,-0.045742702,0.775221202
100130958,0.086105313,0.775321049
51103,0.036828213,0.77595219
10254,-0.029878621,0.775965417
4724,-0.055553393,0.775979254
57653,0.074255729,0.775979254
83938,-0.066186047,0.775979254
8558,-0.045353014,0.775979254
440145,-0.044142944,0.776178276
54850,-0.043116618,0.776760305
51144,0.039099265,0.776891735
400451,0.062354154,0.777791624
29984,0.057533065,0.777808602
55756,-0.039531446,0.777931955
23341,0.03373086,0.777931955
9117,-0.033239474,0.778269036
57104,-0.044491655,0.778302853
152579,0.034873213,0.778363347
5241,0.135391447,0.778417322
54994,0.032180749,0.778417322
144321,0.081347631,0.778499211
54853,-0.03620598,0.778673192
7534,-0.038500993,0.778763504
23219,-0.029454816,0.778766961
26986,0.045098209,0.778872406
25875,-0.041393545,0.778888095
23644,-0.035206844,0.778942519
25980,-0.025932983,0.779193407
9887,-0.032500886,0.779823057
8148,0.03715843,0.779839796
112942,-0.040085461,0.780097687
10054,-0.047868421,0.780155435
10139,0.03826781,0.780440592
25970,-0.036487292,0.780493541
153,-0.098816655,0.780529894
9836,-0.037073165,0.780548113
122525,0.042254861,0.780548113
50865,0.042277141,0.780548113
57179,-0.033042566,0.780575213
284467,0.098358684,0.780575213
389668,0.100946541,0.780748948
5364,0.049064203,0.781385008
10608,0.04092522,0.781385008
23332,0.035557215,0.781472932
84948,-0.049516325,0.781482292
10903,0.050807129,0.781482292
26297,-0.039616079,0.781891846
283849,0.047691378,0.781891846
54627,0.068999342,0.782135833
9235,-0.081461346,0.782350026
27143,-0.05599721,0.782397532
26057,-0.041869885,0.782537482
83877,0.038858434,0.782537482
123,-0.059768279,0.782633189
64780,0.049110169,0.782633189
117155,-0.072270738,0.78264728
83637,-0.039040044,0.78264728
2185,-0.047093796,0.782808072
284702,0.066885601,0.782849472
130617,-0.035303549,0.782849472
51062,0.047834379,0.782849472
1161,0.036988998,0.782849472
27154,-0.038176278,0.782849472
23327,-0.047282656,0.782849472
9910,-0.042210487,0.782876958
55758,0.036146267,0.782876958
140831,-0.03506986,0.782924943
80146,0.030323997,0.783019837
481,-0.053776334,0.783019837
8242,-0.037658522,0.7834245
10794,-0.051580763,0.783539126
79709,0.038501489,0.783539126
84548,0.034236908,0.783628431
8612,-0.080221761,0.783628431
84698,-0.076871468,0.783885599
55128,-0.042261266,0.784002587
3218,0.15225951,0.784007505
122622,0.058563163,0.784458596
2063,-0.04988894,0.78451634
9529,0.032718248,0.784933424
8467,0.031146818,0.785080731
84953,-0.080676686,0.785080731
6872,0.036799396,0.785141634
146439,0.056568397,0.785141634
84657,0.054471064,0.78541686
54472,-0.030896275,0.78541686
10645,0.030142119,0.78541686
905,0.031815132,0.785595146
6259,0.027134828,0.785595146
55512,-0.084459897,0.785622867
139735,-0.081130631,0.785622867
112849,0.041618984,0.785879955
152518,-0.037338306,0.78637419
23523,-0.03891967,0.786393957
29843,-0.032667802,0.786638451
116151,0.03955603,0.786638451
26234,-0.036842787,0.786714702
339829,0.095675456,0.786714702
7465,0.042302371,0.786739049
651,-0.150699841,0.786786028
55805,0.067181895,0.786786028
653268,-0.075841842,0.786786028
23067,0.04019461,0.787137098
205717,0.03721085,0.787448966
53346,-0.045695772,0.787448966
132203,-0.153684414,0.787691718
57799,-0.035953412,0.787875409
25893,-0.085989384,0.787875409
283635,-0.032860209,0.788272359
7874,0.033902192,0.788581695
55170,0.03909886,0.78869235
144809,0.183392724,0.788723322
84928,0.031527061,0.788723322
64762,-0.050815494,0.788723322
375757,0.041560918,0.788761102
582,-0.031252538,0.789061194
10233,0.057958151,0.789061194
3858,0.043510814,0.789845423
2045,0.127359118,0.790183537
9841,-0.035240242,0.79038167
5618,0.110475721,0.79038167
7503,0.097995289,0.790699826
8562,-0.028795847,0.790746763
338699,0.046624203,0.790746763
81569,-0.173192749,0.790852479
55229,-0.032446524,0.790852479
221981,0.114671042,0.790852479
347365,0.130198644,0.790852479
23094,0.048858848,0.791090703
345462,-0.044341417,0.791369916
10412,-0.041576233,0.791509949
143,0.037957628,0.791509949
200728,0.045499366,0.791519436
57692,0.054146889,0.791878586
3030,0.027758889,0.791878586
55681,-0.034574089,0.79204007
56253,0.094819922,0.792268819
51200,0.113072431,0.792316031
196951,-0.05989394,0.792316031
25888,-0.036146221,0.792640019
8412,0.047603192,0.792657736
79649,0.037154496,0.792917079
1191,-0.085808682,0.793149305
4496,-0.151244994,0.793381896
53373,0.042229407,0.793536633
253738,0.110564966,0.793588487
51616,-0.051370964,0.793588487
267,-0.035141724,0.794096029
9135,0.029853127,0.794495211
138241,-0.034781792,0.794495211
7402,0.042899422,0.794495211
3732,0.05303123,0.794558438
54765,0.029743593,0.794562962
6448,-0.037187483,0.794587969
25957,0.038890915,0.794587969
55661,0.026314847,0.794892633
57504,-0.029343802,0.794985732
7178,0.052627494,0.795562366
60436,-0.036620865,0.795562366
5976,0.035268538,0.795574544
54467,-0.028299586,0.795696986
5966,0.043530958,0.795925782
10746,0.034140517,0.795976836
10518,0.059749445,0.795976836
255027,-0.087677691,0.796458437
6723,-0.034736837,0.796479916
654254,0.079287441,0.796484727
197407,-0.031164554,0.796484727
140460,-0.031624683,0.796508005
9487,-0.041849411,0.796822211
79137,0.025850911,0.797219157
23042,-0.041309102,0.797395829
55859,0.135888655,0.797395829
57604,-0.113346645,0.79746435
344787,-0.05897175,0.797546769
2107,-0.027827898,0.797562762
166929,0.046519317,0.797562762
23765,-0.037724318,0.797671392
128853,-0.079379383,0.797671392
81619,-0.033404899,0.797764911
2967,0.032222081,0.798013632
100134938,0.102033193,0.798437183
79707,-0.039099563,0.799046263
339855,-0.115924579,0.799556997
6713,-0.054547722,0.799556997
283078,-0.103031191,0.799843044
221400,0.071294381,0.799957757
51337,-0.05289142,0.799957757
30817,0.057267313,0.799957757
5768,0.041085061,0.800162705
84514,-0.034629567,0.800162705
5774,0.044027564,0.80021159
23239,0.046922739,0.800653515
27120,-0.078984467,0.800721336
9703,0.039464295,0.800791983
10795,-0.036744605,0.800976189
3718,0.057978651,0.801105335
283554,-0.059926064,0.801108374
55317,-0.032735731,0.801121966
51754,-0.039584032,0.80121369
10170,-0.111226223,0.801214036
23366,-0.04481478,0.801520319
79882,-0.026966643,0.801520319
1773,-0.054412558,0.801520319
65249,0.054489446,0.801647564
79929,-0.049430719,0.801727773
975,0.041366869,0.801747014
10452,-0.04438778,0.801747014
1730,-0.046050833,0.801747014
84517,-0.048103678,0.801747014
51663,0.019999566,0.802266451
63905,-0.028981725,0.80230114
25909,-0.02921875,0.80230114
10015,-0.025573002,0.802460985
10904,-0.02914744,0.802460985
80755,-0.031499527,0.802474156
5859,-0.03220422,0.802499454
2273,-0.073865461,0.802509366
6273,0.102287072,0.802641652
353355,-0.055762334,0.803492598
115123,0.054625635,0.803492598
23554,-0.069990288,0.803564113
64332,0.061714191,0.804062611
2743,-0.056778652,0.804062611
147525,-0.056780672,0.804066408
90120,0.032120054,0.804066408
23503,-0.035947217,0.804066408
79624,-0.046204645,0.804066408
284391,-0.049561105,0.804213058
6228,-0.046120589,0.804287115
647042,0.055173382,0.804287115
8761,0.054522166,0.804287115
26088,0.032329719,0.804413167
8703,-0.031467802,0.804632291
57494,-0.039097287,0.804769388
56675,0.056865593,0.804769388
256764,-0.126189409,0.804865002
9648,0.028765303,0.804914435
4846,0.052174462,0.804976149
112724,0.044321916,0.804976149
51362,-0.033977199,0.804976149
5091,0.041700399,0.805183048
9829,-0.062387555,0.805290625
5584,-0.046602122,0.805340419
3066,-0.036568725,0.8053585
287,-0.083707658,0.80543245
64844,-0.02781444,0.805925908
7675,-0.048920567,0.806490742
284021,-0.059033872,0.806755481
5238,-0.034557613,0.806755481
3696,0.062767137,0.807149218
414919,0.042627177,0.807218263
9096,0.130500059,0.807290843
387893,0.027846095,0.80735094
7381,-0.04136808,0.80735094
57187,0.026321923,0.807594818
84922,0.031758402,0.80760919
64174,0.059295851,0.808041969
83591,0.043877015,0.80807293
3716,-0.02982832,0.808550194
91734,-0.040709487,0.808550194
84869,-0.041970683,0.808550194
6720,0.044601311,0.808764446
57610,-0.031868669,0.808934265
57496,0.036502041,0.809091303
9706,0.040295864,0.809137641
51569,0.030213027,0.809137641
1824,0.066927141,0.809739842
162968,-0.047204338,0.809910282
90843,0.031814248,0.809910282
23536,-0.035501001,0.810077893
55815,0.070390943,0.810141694
22832,-0.039593846,0.810760501
1315,0.026149913,0.810941016
9904,0.033652098,0.811335063
6418,0.024983468,0.811335063
23676,-0.09298052,0.811335063
23154,0.036795925,0.811659576
4294,0.052513292,0.812430472
81552,0.028970914,0.813224371
8727,0.042791895,0.813269796
11046,-0.03262789,0.813320549
165324,0.027935962,0.813320549
83667,-0.039144769,0.813320549
90050,-0.071508302,0.813320549
64744,0.035710204,0.813320549
27445,0.072889269,0.813320549
168374,-0.033596493,0.813618376
3093,-0.026366159,0.81381291
29102,-0.027363582,0.813867687
64282,0.033390762,0.81394763
55330,-0.032551322,0.81394763
2014,0.044213677,0.813996219
55573,0.02482557,0.814000816
29063,0.033884387,0.814046564
11001,-0.067825678,0.81405462
7695,0.041280858,0.814176678
129293,-0.091596912,0.814428221
94103,0.055450685,0.814641656
55911,-0.05165985,0.814641656
7757,-0.099077043,0.814736633
57693,-0.035245536,0.81487275
4140,-0.026724297,0.815226306
204851,-0.034055709,0.815226306
201456,-0.086172724,0.815253707
91661,-0.035506798,0.81569675
9870,-0.03284843,0.815801859
6187,-0.041067359,0.815894054
352954,0.050935564,0.815925708
220108,0.060364337,0.815949833
4649,-0.038644569,0.81603508
23318,0.02764634,0.816235877
79685,0.028625978,0.816713473
286207,0.077825125,0.816887782
137886,0.031113344,0.816893148
51150,-0.029271481,0.816893148
8450,-0.024782671,0.817074189
150209,-0.072751929,0.81713642
27330,0.091474739,0.81713642
7067,0.042537465,0.81713642
5007,-0.021998204,0.81713642
5826,0.028673615,0.817144434
29766,0.030873783,0.817368027
57403,0.023262051,0.817548906
29978,-0.026844397,0.817548906
51119,-0.025147191,0.817548906
222643,0.066722984,0.817548906
388759,0.067202931,0.817548906
50854,0.045968878,0.817591059
22950,-0.022785023,0.817591059
643836,0.031349179,0.817607797
55096,-0.049267782,0.817937961
91526,0.056586027,0.818020339
90550,0.031382529,0.818245385
140628,-0.143298522,0.818452952
93550,-0.033456398,0.818452952
79591,0.023895819,0.818452952
9527,-0.022941705,0.818452952
23468,0.032947927,0.818452952
23107,0.035177916,0.818452952
4745,0.165707903,0.81874706
728118,0.053672762,0.81874706
404093,0.039065324,0.818815572
2835,0.139672893,0.819126795
55186,-0.025282229,0.819126795
389517,0.04748339,0.819126795
221264,0.047434606,0.819165502
2800,-0.02885241,0.81966073
60494,-0.093035981,0.819735017
4885,0.102246673,0.819863829
9940,0.089239259,0.819863829
3096,-0.033858038,0.819863829
122416,-0.041417795,0.819971087
57705,0.058418164,0.819971087
256815,-0.093125613,0.820290474
10718,-0.126101221,0.82041851
221302,-0.028732854,0.82041851
157567,-0.036308453,0.82041851
64779,-0.030207788,0.82041851
9625,0.07682802,0.82041851
1515,-0.066743025,0.820426318
4864,-0.034169976,0.82061883
6519,-0.110833796,0.82061883
5087,-0.03184379,0.820815102
79635,0.033155053,0.820927179
23443,-0.032093536,0.821399253
140597,0.098179276,0.821481253
8674,0.028979416,0.821911671
284904,-0.102889227,0.821911671
163033,0.034267986,0.822075891
5607,-0.028501298,0.82213305
6253,-0.053500601,0.82213305
56935,0.047667326,0.822415156
11219,0.06232124,0.822415156
5165,-0.048989586,0.822716721
54557,0.028798581,0.822744446
84179,0.053976345,0.823177087
285512,-0.053620187,0.823671808
284161,-0.051313833,0.824160346
27347,-0.047339045,0.824160346
9121,-0.045710367,0.824413013
5631,-0.029115846,0.824486482
6002,0.033564745,0.824486482
1317,0.031490368,0.824829553
525,-0.069945849,0.824905629
23033,-0.03250619,0.824933366
79054,-0.114374535,0.825097177
10910,0.031738187,0.825337469
641455,0.065666057,0.825337469
5644,0.101897323,0.825718904
1519,-0.036886361,0.825958278
147808,-0.034441964,0.825958278
10825,-0.039209347,0.826002108
274,0.042486409,0.826002108
3426,-0.052516445,0.826002108
57464,-0.071793873,0.826002108
3156,-0.03179169,0.826002108
8771,-0.082576635,0.826249496
115950,-0.036688861,0.826281612
55605,-0.043572974,0.826281612
7294,0.071695998,0.82631899
259236,-0.057266461,0.826506664
9329,0.030030994,0.826570556
9501,0.069807721,0.82676307
9687,0.077160525,0.82676307
5271,-0.042008186,0.826939249
11045,0.136645329,0.827003578
267002,-0.026883515,0.827304997
23265,-0.025176184,0.828125996
7392,-0.0373356,0.828293673
23759,0.028117235,0.828528345
284695,-0.025728963,0.828528345
8663,-0.047807657,0.82864285
23529,-0.046803935,0.828733964
79829,-0.027175595,0.828867687
100101467,-0.041938068,0.828995672
84968,-0.060078024,0.828996503
5861,-0.019653849,0.829801935
1140,0.047899774,0.830237156
56144,0.104852561,0.830237156
5222,0.127161452,0.830237156
10197,-0.022916668,0.830527182
161823,-0.034441269,0.830782061
257044,0.060944593,0.831136982
116986,-0.051044104,0.831136982
883,0.035952735,0.831136982
80740,-0.096806848,0.831329544
4779,-0.029255824,0.831329544
91653,0.060051945,0.83139267
8314,-0.025751438,0.831552017
4853,0.0358895,0.831552017
9619,-0.046317192,0.831552017
91664,0.032111958,0.831568907
677766,-0.074182112,0.831571762
120526,0.026659987,0.831739686
153657,-0.06519737,0.83215018
11159,0.033251987,0.83215018
51201,-0.047542985,0.832161484
129080,0.055252329,0.832369254
257068,0.050159012,0.832369254
8153,-0.064414833,0.832501707
22864,0.026992802,0.832501707
3945,0.042363005,0.832517112
256643,0.028034457,0.832594837
1080,-0.131947503,0.83276961
5082,0.023700573,0.833113155
59343,0.026424644,0.833224705
9576,-0.162612864,0.833224705
84894,-0.064677475,0.833275643
25961,-0.055499014,0.833275643
100170229,0.043419813,0.833504078
9440,-0.022663399,0.833811389
64718,0.034018591,0.833939472
128497,-0.053143827,0.834041004
158358,-0.030570468,0.834106103
84080,-0.036558555,0.834198149
